DATAFLOW,LAST UPDATE,freq,siec,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2011-S1,0.0436,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2011-S2,0.0498,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2012-S1,0.0481,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2012-S2,0.0541,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2013-S1,0.0504,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2013-S2,0.054,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2014-S1,0.0498,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2014-S2,0.0535,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2015-S1,0.0483,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2015-S2,0.0517,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2016-S1,0.0451,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2016-S2,0.047,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2017-S1,0.0433,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2017-S2,0.0477,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2018-S1,0.0439,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2018-S2,0.0503,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2019-S1,0.0461,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2019-S2,0.0503,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2020-S1,0.0433,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2020-S2,0.0480,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2021-S1,0.0412,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2021-S2,0.0548,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2022-S1,0.0621,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2022-S2,0.0971,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2023-S1,0.0936,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2023-S2,0.0910,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2024-S1,0.0802,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2024-S2,0.0871,,
ESTAT:NRG_PC_202(1.0),21/11/25 23:00:00,"Half-yearly, semesterly",Natural gas,Consumption from 20 GJ to 199 GJ - band D2,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2025-S1,0.0788,,
